"","X.2","long","lat","group","order","ccode","subregion","cat_pais","cols_18","cat_pais2","X.1","n_elecciones_con_debates","n_debates_total","n_promedio_debates_eleccion","n_sd_n_debates","ncat_mean_tipoorg_ambito2","n_sd_tipoorg_ambito","ncat_mean_tipoorg_visibilidad","ncat_meanppac","ncat_meancompetencia","n_sd_competencia","n_sd_ppac","ncat_regmedios","ncat_regestado","ncat_regcandidatos","ncat_mean_totreg","n_max_reg","n_sd_reg","n_proporcioninvitados","n_indexausentes","ncat_ano_primer_debate","n_cattipo_educ","n_cattipo_estado","n_cattipo_mmc","n_cattipo_osc","n_cattipo_NA","n_tot_orgs","pr_dico_formato_periodistas","n_edad_practica_absoluta","pr_cattipo_educ","pr_cattipo_estado","pr_cattipo_mmc","pr_cattipo_NA","pr_cattipo_osc","n_interrupciones"
"8580",8580,288.033081054688,-17.0640640258789,93,8672,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8581",8581,287.888732910156,-17.0025386810303,93,8673,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8582",8582,287.731384277344,-16.8761711120605,93,8674,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8583",8583,287.637481689453,-16.7749996185303,93,8675,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8584",8584,287.532318115234,-16.7081069946289,93,8676,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8585",8585,287.2060546875,-16.6145515441895,93,8677,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8586",8586,287.042266845703,-16.5208969116211,93,8678,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8587",8587,286.736236572266,-16.3885746002197,93,8679,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8588",8588,286.599945068359,-16.3042964935303,93,8680,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8589",8589,286.272338867188,-16.20166015625,93,8681,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8590",8590,286.175048828125,-16.15283203125,93,8682,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8591",8591,285.852935791016,-15.9125003814697,93,8683,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8592",8592,285.627105712891,-15.8339834213257,93,8684,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8593",8593,285.445098876953,-15.6990242004395,93,8685,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8594",8594,284.895751953125,-15.4119138717651,93,8686,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8595",8595,284.809448242188,-15.3201179504395,93,8687,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8596",8596,284.725463867188,-15.1781253814697,93,8688,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8597",8597,284.603424072266,-15.0935554504395,93,8689,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8598",8598,284.466369628906,-14.8992195129395,93,8690,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8599",8599,284.262298583984,-14.7849607467651,93,8691,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8600",8600,284.066131591797,-14.6335935592651,93,8692,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8601",8601,283.993682861328,-14.4958009719849,93,8693,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8602",8602,283.863525390625,-14.3203125,93,8694,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8603",8603,283.824859619141,-14.2266597747803,93,8695,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8604",8604,283.710968017578,-14.1331052780151,93,8696,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8605",8605,283.702972412109,-13.9484376907349,93,8697,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8606",8606,283.62353515625,-13.8630857467651,93,8698,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8607",8607,283.680511474609,-13.8214845657349,93,8699,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8608",8608,283.740783691406,-13.8028326034546,93,8700,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8609",8609,283.816040039062,-13.5152339935303,93,8701,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8610",8610,283.7763671875,-13.3711919784546,93,8702,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8611",8611,283.572662353516,-13.1099605560303,93,8703,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8612",8612,283.497833251953,-12.984375,93,8704,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8613",8613,283.444763183594,-12.8234376907349,93,8705,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8614",8614,283.362884521484,-12.7280263900757,93,8706,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8615",8615,283.241973876953,-12.5271482467651,93,8707,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8616",8616,283.167877197266,-12.3487310409546,93,8708,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8617",8617,283.005920410156,-12.21923828125,93,8709,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8618",8618,282.961883544922,-12.1727533340454,93,8710,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8619",8619,282.937316894531,-12.1068353652954,93,8711,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8620",8620,282.847259521484,-12.0603513717651,93,8712,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8621",8621,282.842407226562,-11.9234371185303,93,8713,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8622",8622,282.779693603516,-11.6633787155151,93,8714,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8623",8623,282.690093994141,-11.5324220657349,93,8715,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8624",8624,282.366790771484,-11.2877922058105,93,8716,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8625",8625,282.361419677734,-11.1935548782349,93,8717,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8626",8626,282.335693359375,-11.0220699310303,93,8718,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8627",8627,282.263916015625,-10.8367185592651,93,8719,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8628",8628,281.904541015625,-10.2606449127197,93,8720,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8629",8629,281.814392089844,-10.0890626907349,93,8721,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8630",8630,281.724395751953,-9.81035137176514,93,8722,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8631",8631,281.643493652344,-9.65205097198486,93,8723,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8632",8632,281.554351806641,-9.37060546875,93,8724,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8633",8633,281.419891357422,-9.15664005279541,93,8725,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8634",8634,281.335418701172,-8.97109317779541,93,8726,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8635",8635,281.245422363281,-8.74042987823486,93,8727,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8636",8636,281.237731933594,-8.61699199676514,93,8728,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
"8637",8637,281.074615478516,-8.40459060668945,93,8729,"Peru",NA,"Peru","#CFF800","Peru",15,6,16,2.66666666666667,1.43759057685652,3.76041666666667,1.33606491026613,1.44791666666667,1.125,3.375,1.5,1.36014705087354,0,0,0,0,0,0,0.929103535353535,2.60677083333333,1990,4,8,7,5,0,24,0.1875,31,0.166666666666667,0.333333333333333,0.291666666666667,0,0.208333333333333,2
